id_municipio,poblacion
Gea de Albarracín,459
"Ginebrosa, La",188
Griegos,154
Guadalaviar,238
Gúdar,73
Híjar,1766
Hinojosa de Jarque,104
"Hoz de la Vieja, La",85
Huesa del Común,55
"Iglesuela del Cid, La",357
Jabaloyas,66
Jarque de la Val,66
Jatiel,48
Jorcas,42
Josa,34
Lagueruela,73
Lanzuela,24
Libros,102
Lidón,56
Linares de Mora,242
Loscos,121
Lledó,150
Maicas,35
Manzanera,530
Martín del Río,367
Mas de las Matas,1230
"Mata de los Olmos, La",255
Mazaleón,474
Mezquita de Jarque,83
Mirambel,110
Miravete de la Sierra,31
Molinos,232
Monforte de Moyuela,84
Monreal del Campo,2578
Monroyo,324
Montalbán,1162
Monteagudo del Castillo,43
Monterde de Albarracín,62
Mora de Rubielos,1752
Moscardón,62
Mosqueruela,563
Muniesa,575
Noguera de Albarracín,131
Nogueras,36
Nogueruelas,188
Obón,35
Odón,191
Ojos Negros,321
Olba,286
Oliete,351
"Olmos, Los",111
Orihuela del Tremedal,450
Orrios,112
Palomar de Arroyos,166
Pancrudo,118
"Parras de Castellote, Las",61
Peñarroya de Tastavins,467
Peracense,68
Peralejos,89
Perales del Alfambra,293
Pitarque,62
Plou,42
"Pobo, El",97
"Portellada, La",249
Pozondón,53
Pozuel del Campo,76
"Puebla de Híjar, La",935
"Puebla de Valverde, La",485
Puertomingalvo,135
Ráfales,149
Rillo,95
Riodeva,113
Ródenas,57
Royuela,229
Rubiales,43
Rubielos de la Cérida,20
Rubielos de Mora,600
Salcedillo,14
Saldón,32
Samper de Calanda,734
San Agustín,132
San Martín del Río,135
Santa Cruz de Nogueras,24
Santa Eulalia,1004
Sarrión,1261
Segura de los Baños,55
Seno,39
Singra,76
Terriente,198
Teruel,36655
Toril y Masegoso,31
Tormón,29
Tornos,175
Torralba de los Sisones,145
Torrecilla de Alcañiz,436
Torrecilla del Rebollar,114
Torre de Arcas,76
Torre de las Arcas,19
Torre del Compte,120
Torrelacárcel,131
Torre los Negros,77
Torremocha de Jiloca,115
Torres de Albarracín,187
Torrevelilla,161
Torrijas,36
Torrijo del Campo,501
Tramacastiel,62
Tramacastilla,133
Tronchón,56
Urrea de Gaén,455
Utrillas,3069
Valacloche,33
Valbona,187
Valdealgorfa,581
Valdecuenca,33
Valdelinares,82
Valdeltormo,304
Valderrobres,2555
Valjunquera,336
"Vallecillo, El",40
Veguillas de la Sierra,27
Villafranca del Campo,290
Villahermosa del Campo,91
Villanueva del Rebollar de la Sierra,49
Villar del Cobo,158
Villar del Salz,58
Villarluengo,159
Villarquemado,901
Villarroya de los Pinares,160
Villastar,566
Villel,336
Vinaceite,176
Visiedo,132
Vivel del Río Martín,63
"Zoma, La",28
Ajofrín,2379
Alameda de la Sagra,4350
Albarreal de Tajo,804
Alcabón,792
Alcañizo,259
Alcaudete de la Jara,1720
Alcolea de Tajo,839
Aldea en Cabo,184
Aldeanueva de Barbarroya,456
Aldeanueva de San Bartolomé,404
Almendral de la Cañada,341
Almonacid de Toledo,991
Almorox,2569
Añover de Tajo,5454
Arcicóllar,1089
Argés,7178
Azután,286
Barcience,1110
Bargas,11274
Belvís de la Jara,1475
Borox,4306
Buenaventura,386
Burguillos de Toledo,3872
Burujón,1344
Cabañas de la Sagra,2177
Cabañas de Yepes,316
Cabezamesada,343
Calera y Chozas,4834
Caleruela,203
Calzada de Oropesa,514
Camarena,4848
Camarenilla,606
"Campillo de la Jara, El",326
Camuñas,1742
Cardiel de los Montes,406
Carmena,771
"Carpio de Tajo, El",1948
Carranque,5469
Carriches,260
"Casar de Escalona, El",2280
Casarrubios del Monte,7424
Casasbuenas,210
Castillo de Bayuela,889
Cazalegas,2195
Cebolla,3270
Cedillo del Condado,4525
"Cerralbos, Los",452
Cervera de los Montes,513
Ciruelos,723
Cobeja,2719
Cobisa,4550
Consuegra,9767
Corral de Almaguer,5280
Cuerva,1226
Chozas de Canales,5044
Chueca,252
Domingo Pérez,418
Dosbarrios,2228
Erustes,220
Escalona,3987
Escalonilla,1545
Espinoso del Rey,420
Esquivias,5833
"Estrella, La",251
Fuensalida,12669
Gálvez,3044
Garciotum,220
Gerindote,2828
Guadamur,1796
"Guardia, La",2200
"Herencias, Las",821
Herreruela de Oropesa,323
Hinojosa de San Vicente,363
Hontanar,139
Hormigos,1035
Huecas,890
Huerta de Valdecarábanos,1836
"Iglesuela del Tiétar, La",448
Illán de Vacas,8
Illescas,33301
Lagartera,1294
Layos,931
Lillo,2519
Lominchar,2989
Lucillos,666
Madridejos,10088
Magán,4384
Malpica de Tajo,1655
Manzaneque,407
Maqueda,548
Marjaliza,258
Marrupe,166
Mascaraque,441
"Mata, La",910
Mazarambroz,1251
Mejorada,1387
Menasalbas,2465
Méntrida,6495
Mesegar de Tajo,199
Miguel Esteban,4751
Mocejón,5188
Mohedas de la Jara,384
Montearagón,598
Montesclaros,377
Mora,10064
Nambroca,5263
"Nava de Ricomalillo, La",514
Navahermosa,3587
Navalcán,1859
Navalmoralejo,56
"Navalmorales, Los",2074
"Navalucillos, Los",1889
Navamorcuende,581
Noblejas,3998
Noez,1058
Nombela,904
Novés,3564
Numancia de la Sagra,5674
Nuño Gómez,178
Ocaña,15560
Olías del Rey,9174
Ontígola,5101
Orgaz,2639
Oropesa,2587
Otero,436
Palomeque,1213
Pantoja,3536
Paredes de Escalona,133
Parrillas,323
Pelahustán,335
Pepino,3421
Polán,3941
Portillo de Toledo,2384
"Puebla de Almoradiel, La",4950
"Puebla de Montalbán, La",8144
"Pueblanueva, La",2139
"Puente del Arzobispo, El",1143
Puerto de San Vicente,141
Pulgar,1608
Quero,1006
Quintanar de la Orden,11355
Quismondo,1857
"Real de San Vicente, El",966
Recas,5037
Retamoso de la Jara,109
Rielves,900
Robledo del Mazo,249
"Romeral, El",518
San Bartolomé de las Abiertas,637
San Martín de Montalbán,778
San Martín de Pusa,623
San Pablo de los Montes,1627
San Román de los Montes,2191
Santa Ana de Pusa,345
Santa Cruz de la Zarza,4180
Santa Cruz del Retamar,4194
Santa Olalla,3571
Sartajada,104
Segurilla,1412
Seseña,30907
Sevilleja de la Jara,635
Sonseca,11452
Sotillo de las Palomas,184
Talavera de la Reina,83803
Tembleque,1992
"Toboso, El",1702
Toledo,87216
Torralba de Oropesa,186
Torrecilla de la Jara,227
"Torre de Esteban Hambrán, La",1946
Torrico,688
Torrijos,14307
Totanés,361
Turleque,702
Ugena,5988
Urda,2454
Valdeverdeja,598
Valmojado,4898
Velada,2899
"Ventas con Peña Aguilera, Las",1090
"Ventas de Retamosa, Las",4206
"Ventas de San Julián, Las",239
Villacañas,9411
"Villa de Don Fadrique, La",3519
Villafranca de los Caballeros,4884
Villaluenga de la Sagra,4308
Villamiel de Toledo,1097
Villaminaya,518
Villamuelas,587
Villanueva de Alcardete,2910
Villanueva de Bogas,657
Villarejo de Montalbán,83
Villarrubia de Santiago,2583
Villaseca de la Sagra,1910
Villasequilla,2673
Villatobas,2964
"Viso de San Juan, El",6380
"Yébenes, Los",5787
Yeles,6514
Yepes,5820
Yuncler,5275
Yunclillos,819
Yuncos,13189
Santo Domingo-Caudilla,1299
Ademuz,1015
Ador,1755
Atzeneta d'Albaida,1193
Agullent,2438
Alaquàs,30166
Albaida,6322
Albal,17365
Albalat de la Ribera,3523
Albalat dels Sorells,4368
Albalat dels Tarongers,1574
Alberic,11099
Alborache,1568
Alboraia/Alboraya,26273
Albuixech,4482
Alcàsser,10772
Alcàntera de Xúquer,1468
Alzira,48236
Alcublas,710
"Alcúdia, l'",12587
"Alcúdia de Crespins, l'",5548
Aldaia,34630
Alfafar,22270
Alfauir,515
Alfara de la Baronia,624
Alfara del Patriarca,3740
Alfarb,1763
Alfarrasí,1173
Algar de Palància,565
Algemesí,28306
Algímia d'Alfara,1115
Alginet,14844
Almàssera,7887
Almiserà,278
Almoines,2664
Almussafes,9070
Alpuente,688
"Alqueria de la Comtessa, l'",1547
Andilla,338
Anna,2600
Antella,1130
Aras de los Olmos,401
Aielo de Malferit,4624
Aielo de Rugat,160
Ayora,5282
Barxeta,1578
Barx,1501
Bèlgida,651
Bellreguard,5032
Bellús,317
Benagéber,176
Benaguasil,12668
Benavites,652
Beneixida,659
Benetússer,16734
Beniarjó,1964
Beniatjar,209
Benicolet,610
Benifairó de les Valls,2359
Benifairó de la Valldigna,1588
Benifaió,12262
Beniflá,505
Benigànim,5759
Benimodo,2332
Benimuslem,674
Beniparrell,2108
Benirredrà,1576
Benissanó,2449
Benissoda,494
Benissuera,196
Bétera,28560
Bicorp,546
Bocairent,4130
Bolbaite,1320
Bonrepòs i Mirambell,4115
Bufali,162
Bugarra,774
Buñol,9858
Burjassot,41299
Calles,465
Camporrobles,1183
Canals,13746
Canet d'En Berenguer,8297
Carcaixent,21934
Càrcer,1795
Carlet,16857
Carrícola,97
Casas Altas,118
Casas Bajas,158
Casinos,3153
Castelló de Rugat,2345
Castellonet de la Conquesta,159
Castielfabib,284
Catadau,3005
Catarroja,30604
Caudete de las Fuentes,725
Cerdà,370
Cofrentes,1113
Corbera,3266
Cortes de Pallás,727
Cotes,314
Quart de les Valls,1029
Quart de Poblet,26967
Quartell,1810
Quatretonda,2174
Cullera,24702
Chelva,1863
Chella,2452
Chera,508
Cheste,8951
Xirivella,32093
Chiva,17951
Chulilla,710
Daimús,3524
Domeño,723
Dos Aguas,340
"Eliana, l'",19839
Emperador,700
Enguera,4807
"Énova, l'",952
Estivella,1710
Estubeny,110
Faura,3753
Favara,2776
Fontanars dels Alforins,936
Fortaleny,1024
Foios,7995
"Font d'en Carròs, la",4020
"Font de la Figuera, la",2022
Fuenterrobles,678
Gavarda,1023
Gandia,83135
"Genovés, el",2822
Gestalgar,587
Gilet,4011
Godella,13533
Godelleta,4266
"Granja de la Costera, la",306
Guadasséquies,478
Guadassuar,6039
Guardamar de la Safor,622
Higueruelas,567
Jalance,808
Xeraco,6149
Jarafuel,788
Xàtiva,31008
Xeresa,2418
Llíria,25333
Loriguilla,2188
Losa del Obispo,531
Llutxent,2314
Llocnou d'En Fenollet,944
Llocnou de la Corona,132
Llocnou de Sant Jeroni,594
Llanera de Ranes,1062
Llaurí,1226
Llombai,2791
"Llosa de Ranes, la",3765
Macastre,1461
Manises,32609
Manuel,2560
Marines,1967
Massalavés,1905
Massalfassar,2716
Massamagrell,17566
Massanassa,10607
Meliana,11055
Millares,321
Miramar,3143
Mislata,47079
Moixent/Mogente,4401
Montcada/Moncada,22213
Montserrat,10062
Montaverner,1624
Montesa,1128
Montitxelvo/Montichelvo,556
Montroi/Montroy,3792
Museros,6871
Nàquera/Náquera,8556
Navarrés,3027
Novetlè,872
Oliva,26813
Olocau,2534
"Olleria, l'",8818
Ontinyent,37012
Otos,442
Paiporta,28136
Palma de Gandía,1897
Palmera,1038
"Palomar, el",593
Paterna,76019
Pedralba,3225
Petrés,1124
Picanya,11901
Picassent,23202
Piles,3151
Pinet,156
Polinyà de Xúquer,2577
Potries,1135
"Pobla de Farnals, la",9255
"Pobla del Duc, la",2451
Puebla de San Miguel,53
"Pobla de Vallbona, la",27471
"Pobla Llarga, la",4665
"Puig de Santa Maria, el",9490
Puçol,21659
Quesa,691
Rafelbunyol,9974
Rafelcofer,1409
Rafelguaraf,2395
Ráfol de Salem,463
"Real de Gandia, el",2722
Real,2497
Requena,20982
Riba-roja de Túria,24616
Riola,1820
Rocafort,7751
Rotglà i Corberà,1171
Ròtova,1283
Rugat,165
Sagunt/Sagunto,73031
Salem,407
Sant Joanet,527
Sedaví,10837
Segart,180
Sellent,383
Sempere,33
Senyera,1114
Serra,3767
Siete Aguas,1289
Silla,20482
Simat de la Valldigna,3311
Sinarcas,1176
Sollana,5089
Sot de Chera,427
Sueca,29194
Sumacàrcer,1013
Tavernes Blanques,9824
Tavernes de la Valldigna,17866
Teresa de Cofrentes,620
Terrateig,290
Titaguas,517
Torrebaja,398
Torrella,151
Torrent,90928
Torres Torres,808
Tous,1354
Tuéjar,1278
Turís,7717
Utiel,11663
València,840792
Vallada,3091
Vallanca,128
Vallés,161
Venta del Moro,1143
Vilallonga/Villalonga,4865
Vilamarxant,11403
Castelló,6972
Villar del Arzobispo,3862
Villargordo del Cabriel,588
Vinalesa,3572
Yátova,2325
"Yesa, La",246
Zarra,374
Gátova,452
San Antonio de Benagéber,11192
Benicull de Xúquer,1179
Adalia,50
Aguasal,18
Aguilar de Campos,258
Alaejos,1427
Alcazarén,623
Aldea de San Miguel,212
Aldeamayor de San Martín,6290
Almenara de Adaja,24
Amusquillo,95
Arroyo de la Encomienda,22800
Ataquines,580
Bahabón,97
Barcial de la Loma,98
Barruelo del Valle,51
Becilla de Valderaduey,206
Benafarces,68
Bercero,170
Berceruelo,36
Berrueces,85
Bobadilla del Campo,279
Bocigas,75
Bocos de Duero,79
Boecillo,4446
Bolaños de Campos,244
Brahojos de Medina,96
Bustillo de Chaves,66
Cabezón de Pisuerga,3910
Cabezón de Valderaduey,24
Cabreros del Monte,64
Campaspero,1001
"Campillo, El",204
Camporredondo,143
Canalejas de Peñafiel,248
Canillas de Esgueva,71
Carpio,923
Casasola de Arión,205
Castrejón de Trabancos,171
Castrillo de Duero,108
Castrillo-Tejeriego,157
Castrobol,43
Castrodeza,148
Castromembibre,49
Castromonte,319
Castronuevo de Esgueva,412
Castronuño,737
Castroponce,128
Castroverde de Cerrato,192
Ceinos de Campos,172
Cervillego de la Cruz,87
Cigales,5454
Ciguñuela,361
Cistérniga,9489
Cogeces de Íscar,143
Cogeces del Monte,640
Corcos,203
Corrales de Duero,104
Cubillas de Santa Marta,394
Cuenca de Campos,179
Curiel de Duero,111
Encinas de Esgueva,214
Esguevillas de Esgueva,257
Fombellida,169
Fompedraza,113
Fontihoyuelo,29
Fresno el Viejo,825
Fuensaldaña,2146
Fuente el Sol,150
Fuente-Olmedo,42
Gallegos de Hornija,104
Gatón de Campos,46
Geria,492
Herrín de Campos,111
Hornillos de Eresma,182
Íscar,6493
Laguna de Duero,22965
Langayo,246
Lomoviejo,155
Llano de Olmedo,49
Manzanillo,48
Marzales,45
Matapozuelos,977
Matilla de los Caños,116
Mayorga,1354
Medina del Campo,20215
Medina de Rioseco,4617
Megeces,419
Melgar de Abajo,117
Melgar de Arriba,161
Mojados,3415
Monasterio de Vega,79
Montealegre de Campos,105
Montemayor de Pililla,837
Moral de la Reina,129
Moraleja de las Panaderas,42
Morales de Campos,128
Mota del Marqués,342
Mucientes,690
"Mudarra, La",167
Muriel,106
Nava del Rey,1924
Nueva Villa de las Torres,265
Olivares de Duero,328
Olmedo,3592
Olmos de Esgueva,187
Olmos de Peñafiel,35
Palazuelo de Vedija,164
"Parrilla, La",471
"Pedraja de Portillo, La",1186
Pedrajas de San Esteban,3434
Pedrosa del Rey,147
Peñafiel,5143
Peñaflor de Hornija,350
Pesquera de Duero,403
Piña de Esgueva,313
Piñel de Abajo,165
Piñel de Arriba,81
Pollos,565
Portillo,2377
Pozal de Gallinas,556
Pozaldez,503
Pozuelo de la Orden,56
Puras,44
Quintanilla de Arriba,161
Quintanilla del Molar,43
Quintanilla de Onésimo,1043
Quintanilla de Trigueros,100
Rábano,169
Ramiro,44
Renedo de Esgueva,3993
Roales de Campos,155
Robladillo,86
Roturas,26
Rubí de Bracamonte,207
Rueda,1118
Saelices de Mayorga,116
Salvador de Zapardiel,99
San Cebrián de Mazote,99
San Llorente,93
San Martín de Valvení,78
San Miguel del Arroyo,641
San Miguel del Pino,365
San Pablo de la Moraleja,113
San Pedro de Latarce,429
San Pelayo,42
San Román de Hornija,295
San Salvador,20
Santa Eufemia del Arroyo,78
Santervás de Campos,100
Santibáñez de Valcorba,195
Santovenia de Pisuerga,4762
San Vicente del Palacio,155
Sardón de Duero,600
"Seca, La",1015
Serrada,1117
Siete Iglesias de Trabancos,413
Simancas,5533
Tamariz de Campos,85
Tiedra,273
Tordehumos,362
Tordesillas,8773
Torrecilla de la Abadesa,237
Torrecilla de la Orden,226
Torrecilla de la Torre,27
Torre de Esgueva,60
Torre de Peñafiel,57
Torrelobatón,387
Torrescárcela,162
Traspinedo,1308
Trigueros del Valle,320
Tudela de Duero,8861
"Unión de Campos, La",210
Urones de Castroponce,94
Urueña,200
Valbuena de Duero,385
Valdearcos de la Vega,56
Valdenebro de los Valles,187
Valdestillas,1634
Valdunquillo,111
Valoria la Buena,740
Valverde de Campos,89
Valladolid,302614
Vega de Ruiponce,81
Vega de Valdetronco,88
Velascálvaro,156
Velilla,109
Velliza,121
Ventosa de la Cuesta,110
Viana de Cega,2282
Viloria,338
Villabáñez,516
Villabaruz de Campos,31
Villabrágima,1075
Villacarralón,71
Villacid de Campos,83
Villaco,72
Villafrades de Campos,59
Villafranca de Duero,247
Villafrechós,473
Villafuerte,80
Villagarcía de Campos,297
Villagómez la Nueva,46
Villalán de Campos,36
Villalar de los Comuneros,469
Villalba de la Loma,56
Villalba de los Alcores,383
Villalbarba,96
Villalón de Campos,1473
Villamuriel de Campos,55
Villán de Tordesillas,122
Villanubla,2903
Villanueva de Duero,1263
Villanueva de la Condesa,64
Villanueva de los Caballeros,147
Villanueva de los Infantes,116
Villanueva de San Mancio,96
Villardefrades,145
Villarmentero de Esgueva,99
Villasexmir,67
Villavaquerín,155
Villavellid,51
Villaverde de Medina,497
Villavicencio de los Caballeros,215
Wamba,289
Zaratán,6386
"Zarza, La",109
Abadiño,7768
Abanto y Ciérvana-Abanto Zierbena,9379
Amorebieta-Etxano,19660
Amoroto,390
Arakaldo,156
Arantzazu,411
Munitibar-Arbatzegi Gerrikaitz,467
Artzentales,754
Arrankudiaga-Zollo,1018
Arrieta,582
Arrigorriaga,11939
Bakio,2857
Barakaldo,102986
Barrika,1513
Basauri,40274
Berango,8242
Bermeo,17038
Berriatua,1224
Berriz,4533
Bilbao,351124
Busturia,1693
Karrantza Harana/Valle de Carranza,2715
Artea,743
Zeanuri,1234
Zeberio,1087
Dima,1531
Durango,30192
Ea,824
Etxebarri,12038
Etxebarria,791
Elantxobe,320
Elorrio,7277
Ereño,275
Ermua,15516
Fruiz,591
Galdakao,24776
Galdames,829
Gamiz-Fika,1414
Garai,332
Gatika,1633
Gautegiz Arteaga,866
Gordexola,1720
Gorliz,6034
Getxo,75752
Güeñes,6817
Gernika-Lumo,17129
Gizaburuaga,196
Ibarrangelu,669
Ispaster,721
Izurtza,224
Lanestosa,244
Larrabetzu,2039
Laukiz,1239
Leioa,32748
Lemoa,3614
Lemoiz,1347
Lekeitio,7211
Mallabia,1106
Mañaria,539
Markina-Xemein,5089
Maruri-Jatabe,1129
Mendata,382
Mendexa,426
Meñaka,789
Ugao-Miraballes,4213
Morga,416
Muxika,1546
Mundaka,1816
Mungia,18129
Aulesti,639
Muskiz,7465
Otxandio,1322
Ondarroa,8060
Urduña/Orduña,4247
Orozko,2666
Sukarrieta,362
Plentzia,4407
Portugalete,44843
Errigoiti,499
Valle de Trápaga-Trapagaran,11797
Lezama,2430
Santurtzi,46442
Ortuella,8735
Sestao,28512
Sopela,15048
Sopuerta,2820
Trucios-Turtzioz,515
Ubide,167
Urduliz,6128
Balmaseda,7718
Atxondo,1342
Bedia,1111
Areatza,1292
Igorre,4344
Zaldibar,3066
Zalla,8334
Zaratamo,1609
Derio,7294
Erandio,24659
Loiu,2364
Sondika,4670
Zamudio,3442
Forua,928
Kortezubi,447
Murueta,311
Nabarniz,264
Iurreta,3897
Ajangiz,458
Alonsotegi,2991
Zierbena,1512
Arratzu,417
Ziortza-Bolibar,401
Usansolo,4565
Abezames,58
Alcañices,1062
Alcubilla de Nogales,108
Alfaraz de Sayago,120
Algodre,131
Almaraz de Duero,386
Almeida de Sayago,411
Andavías,404
Arcenillas,450
Arcos de la Polvorosa,211
Argañín,79
Argujillo,215
Arquillinos,105
Arrabalde,186
Aspariegos,223
Asturianos,252
Ayoó de Vidriales,264
Barcial del Barco,254
Belver de los Montes,252
Benavente,17309
Benegiles,266
Bermillo de Sayago,1028
"Bóveda de Toro, La",682
Bretó,163
Bretocino,192
Brime de Sog,114
Brime de Urz,96
Burganes de Valverde,593
Bustillo del Oro,75
Cabañas de Sayago,143
Calzadilla de Tera,278
Camarzana de Tera,740
Cañizal,410
Cañizo,197
Carbajales de Alba,463
Carbellino,174
Casaseca de Campeán,88
Casaseca de las Chanas,373
Castrillo de la Guareña,133
Castrogonzalo,432
Castronuevo,216
Castroverde de Campos,240
Cazurra,72
Cerecinos de Campos,231
Cerecinos del Carrizal,111
Cernadilla,105
Cobreros,543
Coomonte,180
Coreses,1054
Corrales del Vino,930
Cotanes del Monte,79
Cubillos,294
Cubo de Benavente,115
"Cubo de Tierra del Vino, El",294
Cuelgamures,77
Entrala,133
Espadañedo,109
Faramontanos de Tábara,318
Fariza,487
Fermoselle,1131
Ferreras de Abajo,461
Ferreras de Arriba,350
Ferreruela,409
Figueruela de Arriba,310
Fonfría,794
Fresno de la Polvorosa,117
Fresno de la Ribera,326
Fresno de Sayago,137
Friera de Valverde,121
Fuente Encalada,92
Fuentelapeña,589
Fuentesaúco,1593
Fuentes de Ropel,369
Fuentesecas,43
Fuentespreadas,267
Galende,1019
Gallegos del Pan,118
Gallegos del Río,455
Gamones,89
Gema,201
Granja de Moreruela,228
Granucillo,105
Guarrate,313
Hermisende,207
"Hiniesta, La",293
Jambrina,149
Justel,75
Losacino,189
Losacio,90
Lubián,296
Luelmo,148
"Maderal, El",172
Madridanos,461
Mahide,299
Maire de Castroponce,138
Malva,92
Manganeses de la Lampreana,438
Manganeses de la Polvorosa,637
Manzanal de Arriba,332
Manzanal del Barco,118
Manzanal de los Infantes,133
Matilla de Arzón,150
Matilla la Seca,33
Mayalde,140
Melgar de Tera,331
Micereces de Tera,404
Milles de la Polvorosa,206
Molacillos,223
Molezuelas de la Carballeda,47
Mombuey,395
Monfarracinos,998
Montamarta,549
Moral de Sayago,265
Moraleja del Vino,1796
Moraleja de Sayago,300
Morales del Vino,3040
Morales de Rey,529
Morales de Toro,918
Morales de Valverde,156
Moralina,211
Moreruela de los Infanzones,318
Moreruela de Tábara,290
Muelas de los Caballeros,184
Muelas del Pan,592
Muga de Sayago,313
Navianos de Valverde,157
Olmillos de Castro,182
Otero de Bodas,164
Pajares de la Lampreana,282
Palacios del Pan,249
Palacios de Sanabria,233
Pedralba de la Pradería,198
"Pego, El",268
Peleagonzalo,286
Peleas de Abajo,248
Peñausende,386
Peque,111
"Perdigón, El",673
Pereruela,499
Perilla de Castro,150
Pías,91
Piedrahita de Castro,104
Pinilla de Toro,186
Pino del Oro,173
"Piñero, El",210
Pobladura del Valle,269
Pobladura de Valderaduey,34
Porto,147
Pozoantiguo,188
Pozuelo de Tábara,150
Prado,53
Puebla de Sanabria,1378
Pueblica de Valverde,172
Quintanilla del Monte,93
Quintanilla del Olmo,38
Quintanilla de Urz,98
Quiruelas de Vidriales,615
Rabanales,497
Rábano de Aliste,313
Requejo,107
Revellinos,223
Riofrío de Aliste,589
Rionegro del Puente,224
Roales,1019
Robleda-Cervantes,375
Roelos de Sayago,133
Rosinos de la Requejada,292
Salce,83
Samir de los Caños,158
San Agustín del Pozo,163
San Cebrián de Castro,250
San Cristóbal de Entreviñas,1328
San Esteban del Molar,117
San Justo,207
San Martín de Valderaduey,47
San Miguel de la Ribera,244
San Miguel del Valle,123
San Pedro de Ceque,417
San Pedro de la Nave-Almendra,313
Santa Clara de Avedillo,153
Santa Colomba de las Monjas,236
Santa Cristina de la Polvorosa,1034
Santa Croya de Tera,253
Santa Eufemia del Barco,169
Santa María de la Vega,259
Santa María de Valverde,50
Santibáñez de Tera,351
Santibáñez de Vidriales,846
Santovenia,219
San Vicente de la Cabeza,309
San Vitero,419
Sanzoles,454
Tábara,743
Tapioles,128
Toro,8336
"Torre del Valle, La",122
Torregamones,225
Torres del Carrizal,413
Trabazos,848
Trefacio,163
Uña de Quintana,119
Vadillo de la Guareña,240
Valcabado,414
Valdefinjas,60
Valdescorriel,131
Vallesa de la Guareña,67
Vega de Tera,265
Vega de Villalobos,88
Vegalatrave,79
Venialbo,439
Vezdemarbán,423
Vidayanes,74
Videmala,131
Villabrázaro,255
Villabuena del Puente,574
Villadepera,165
Villaescusa,237
Villafáfila,429
Villaferrueña,105
Villageriz,63
Villalazán,241
Villalba de la Lampreana,212
Villalcampo,380
Villalobos,200
Villalonso,80
Villalpando,1433
Villalube,143
Villamayor de Campos,330
Villamor de los Escuderos,362
Villanázar,256
Villanueva de Azoague,398
Villanueva de Campeán,115
Villanueva de las Peras,85
Villanueva del Campo,736
Villaralbo,1782
Villardeciervos,383
Villar de Fallaves,50
Villar del Buey,483
Villardiegua de la Ribera,106
Villárdiga,60
Villardondiego,110
Villarrín de Campos,387
Villaseco del Pan,201
Villavendimio,150
Villaveza del Agua,162
Villaveza de Valverde,72
Viñas,148
Zamora,59815
Abanto,78
Acered,131
Agón,135
Aguarón,602
Aguilón,265
Ainzón,1036
Aladrén,62
Alagón,7532
Alarba,91
Alberite de San Juan,79
Albeta,138
Alborge,104
Alcalá de Ebro,244
Alcalá de Moncayo,147
Alconchel de Ariza,79
Aldehuela de Liestos,48
Alfajarín,2423
Alfamén,1470
Alforque,57
Alhama de Aragón,917
Almochuel,22
"Almolda, La",521
Almonacid de la Cuba,220
Almonacid de la Sierra,756
"Almunia de Doña Godina, La",8080
Alpartir,599
Ambel,253
Anento,117
Aniñón,678
Añón de Moncayo,207
Aranda de Moncayo,112
Arándiga,279
Ardisa,73
Ariza,1096
Artieda,90
Asín,88
Atea,142
Ateca,1785
Azuara,548
Badules,83
Bagüés,16
Balconchán,19
Bárboles,277
Bardallur,242
Belchite,1495
Belmonte de Gracián,183
Berdejo,40
Berrueco,32
Bijuesca,93
Biota,832
Bisimbre,98
Boquiñeni,743
Bordalba,47
Borja,5202
Botorrita,587
Brea de Aragón,1517
Bubierca,66
Bujaraloz,938
Bulbuente,250
Bureta,210
"Burgo de Ebro, El",2750
"Buste, El",60
Cabañas de Ebro,473
Cabolafuente,50
Cadrete,4688
Calatayud,20158
Calatorao,2970
Calcena,65
Calmarza,57
Campillo de Aragón,111
Carenas,169
Cariñena,3530
Caspe,10365
Castejón de Alarba,75
Castejón de las Armas,87
Castejón de Valdejasa,188
Castiliscar,219
Cervera de la Cañada,263
Cerveruela,38
Cetina,534
Cimballa,70
Cinco Olivas,97
Clarés de Ribota,73
Codo,204
Codos,237
Contamina,34
Cosuenda,344
Cuarte de Huerva,15408
Cubel,145
"Cuerlas, Las",44
Chiprana,496
Chodes,98
Daroca,1899
Ejea de los Caballeros,17129
Embid de Ariza,28
Encinacorba,176
Épila,4704
Erla,374
Escatrón,1189
Fabara,1063
Farlete,372
Fayón,448
"Fayos, Los",135
Figueruelas,1303
Fombuena,59
"Frago, El",129
"Frasno, El",370
Fréscano,196
Fuendejalón,774
Fuendetodos,130
Fuentes de Ebro,4659
Fuentes de Jiloca,209
Gallocanta,128
Gallur,2642
Gelsa,996
Godojos,55
Gotor,309
Grisel,101
Grisén,630
Herrera de los Navarros,495
Ibdes,351
Illueca,2782
Isuerre,32
Jaraba,294
Jarque de Moncayo,373
Jaulín,305
"Joyosa, La",1156
Lagata,113
Langa del Castillo,110
Layana,95
Lécera,578
Leciñena,1087
Lechón,39
Letux,349
Litago,173
Lituénigo,123
Lobera de Onsella,28
Longares,802
Longás,45
Lucena de Jalón,223
Luceni,1003
Luesia,332
Luesma,42
Lumpiaque,889
Luna,674
Maella,2158
Magallón,1108
Mainar,162
Malanquilla,71
Maleján,282
Malón,474
Maluenda,895
Mallén,2951
Manchones,91
Mara,161
María de Huerva,6558
Mediana de Aragón,469
Mequinenza,2236
Mesones de Isuela,270
Mezalocha,197
Mianos,25
Miedes de Aragón,408
Monegrillo,378
Moneva,107
Monreal de Ariza,175
